key,5,6,7,8,9
251,/action,/ac,/技能 技能名 代名詞<hex:02100103>/action、/ac<hex:02100103>對指定目標使用指定技能。如果身處無法使用技能的環境，或者還沒有學會指定技能，則命令無效。<hex:02100103><hex:02100103>在技能會使用到地面目標的情況下，為技能名後設定子命令可以指定操作模式。<hex:02100103>代名詞<hex:02100103>　省略地面目標模式，直接向指定目標發動技能。<hex:02100103>地面關<hex:02100103>　省略地面目標模式，直接髮動技能。<hex:02100103>>>示例<hex:02100103>/技能 重劈 <目標><hex:02100103>對當前所選擇的目標執行技能「重劈」。<hex:02100103>/技能 治療 <2><hex:02100103>對小隊列表中的2號隊員執行技能「治療」。<hex:02100103>/技能 縮地 <目標><hex:02100103>對選擇目標的位置執行技能「縮地」。<hex:02100103>/技能 縮地 地面關<hex:02100103>對所指的位置直接執行技能「縮地」。,/技能,
252,/battlemode,/bm,/武器狀態 子命令<hex:02100103>/battlemode、/bm<hex:02100103>切換拔出和收回武器狀態。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　切換到拔出武器狀態<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　切換到收回武器狀態<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在拔出和收回武器狀態之間切換。,/武器狀態,
253,/target,/ta,/選中 代名詞<hex:02100103>/target、/ta<hex:02100103>選中指定的玩家。<hex:02100103>離自己過遠的玩家無法選中。<hex:02100103>>>示例<hex:02100103>/選中 <2><hex:02100103>選中小隊列表中的2號隊員。,/選中,
254,/targetpc,/tpc,/選中最近玩家(/最近玩家)<hex:02100103>/targetpc、/tpc<hex:02100103>選中可選範圍內離自己距離最近的玩家。,/選中最近玩家,/最近玩家
255,/targetnpc,/tnpc,/選中最近非玩家(/最近非玩家)<hex:02100103>/targetnpc、/tnpc<hex:02100103>選中可選範圍內離自己最近的非玩家角色或場景物體。,/選中最近非玩家,/最近非玩家
256,/targetenemy,/tenemy,/選中最近敵人(/最近敵人)<hex:02100103>/targetenemy、/tenemy<hex:02100103>選中可選範圍內離自己距離最近的敵人。,/選中最近敵人,/最近敵人
257,/battletarget,/bt,/戰鬥目標<hex:02100103>/battletarget、/bt<hex:02100103>選中敵視自己的距離最近的敵人。,/戰鬥目標,
258,/assist,/as,/目標的目標 代名詞<hex:02100103>/assist、/as<hex:02100103>將指定玩家的當前選中的目標作為自己的目標選中。<hex:02100103>>>示例<hex:02100103>/目標的目標 <2><hex:02100103>選中小隊列表中的2號隊員選中的目標。,/目標的目標,
259,/facetarget,/ft,/轉向目標<hex:02100103>/facetarget、/ft<hex:02100103>轉身面向當前所選目標的方向。,/轉向目標,
260,/nexttarget,/nt,/右側選擇<hex:02100103>/nexttarget、/nt<hex:02100103>從螢幕右側開始按順時針方向順次選中敵人。,/右側選擇,
261,/previoustarget,,/左側選擇<hex:02100103>/previoustarget<hex:02100103>從螢幕左側開始按逆時針方向順次選中敵人。,/左側選擇,
262,/targetlasttarget,/tlt,/上次目標<hex:02100103>/targetlasttarget、/tlt<hex:02100103>選中上次選中的目標。,/上次目標,
263,/targetlastenemy,/tle,/前次敵人<hex:02100103>/targetlastenemy、/tle<hex:02100103>重新選中前一次選中的敵人。,/前次敵人,
264,/lockon,/lo,/鎖定 子命令<hex:02100103>/lockon、/lo<hex:02100103>鎖定或解除鎖定當前選中的目標。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　鎖定目標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除鎖定。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在鎖定與解除鎖定之間切換。,/鎖定,
265,/focustarget,,/焦點目標(/焦點) 代名詞<hex:02100103>/focustarget<hex:02100103>將指定玩家或場景物體設定為焦點目標。省略代名詞會指定當前所選目標為焦點目標。<hex:02100103>>>示例<hex:02100103>/焦點目標 <目標><hex:02100103>將當前所選擇的目標設定為焦點目標。,/焦點目標,/焦點
266,,,,,
267,/petaction,/pac,/召喚獸技能 召喚獸技能名 代名詞<hex:02100103>/petaction、/pac<hex:02100103>命令召喚獸對指定目標使用指定召喚獸技能。以自己或召喚獸為目標的技能可省略輸入代名詞。如果身處無法使用技能的環境，或者指定召喚獸技能以外的技能，或者還沒有學會指定召喚獸技能，則命令無效。<hex:02100103>>>示例<hex:02100103>/召喚獸技能 等待指示<hex:02100103>讓召喚獸執行「等待指示」的命令。,/召喚獸技能,
268,/companionaction,/cac,/搭檔技能 搭檔技能名<hex:02100103>/companionaction、/cac<hex:02100103>命令搭檔使用指定搭檔技能。無需指定目標。如果身處無法使用技能的環境，或者命令搭檔技能以外的技能，或者還沒有學會命令的搭檔技能，則命令無效。<hex:02100103>>>示例<hex:02100103>/搭檔技能 自由戰術<hex:02100103>讓搭檔執行「自由戰術」的命令。,/搭檔技能,/cac
269,/facecamera,/fcam,/面向鏡頭<hex:02100103>/facecamera、/fcam<hex:02100103>將角色視線轉向鏡頭視角，再次發動時會解除。,/面向鏡頭,
270,/levelsync,/lsync,/等級同步 子命令<hex:02100103>/levelsync、/lsync<hex:02100103>在危命任務等有等級限制的情況時使用這個命令可以進行等級同步。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟等級同步。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除等級同步。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟或解除狀態中切換。,/等級同步,
271,/mount,,/坐騎 坐騎名<hex:02100103>/mount<hex:02100103>乘上指定的坐騎。在騎乘狀態下會跳下坐騎。省略坐騎名時也會跳下坐騎。在飛行狀態時會迅速下降。<hex:02100103>>>示例<hex:02100103>/坐騎 專屬陸行鳥<hex:02100103>騎上坐騎「專屬陸行鳥」。,/坐騎,
272,/additionalaction,/aaction,/額外技能 技能名 子命令<hex:02100103>/additionalaction、/aaction<hex:02100103>曾經被認為是可以設定額外技能的功能。<hex:02100103>※因系統調整現在已無法使用。,/額外技能,
273,/generalaction,/gaction,/共通技能 共通技能名 代名詞<hex:02100103>/generalaction、/gaction<hex:02100103>對指定的玩家發動指定的共通技能。處於無法發動共通技能的環境中指令無效，沒有學會的共通技能也無法發動。<hex:02100103><hex:02100103>在技能會使用到地面目標的情況下，為技能名後設定子命令可以指定操作模式。<hex:02100103>代名詞<hex:02100103>　省略地面目標模式，直接向指定目標發動技能。<hex:02100103>地面關<hex:02100103>　省略地面目標模式，直接髮動技能。<hex:02100103>>>示例<hex:02100103>/共通技能 隨機坐騎<hex:02100103>發動共通技能「隨機坐騎」。<hex:02100103>/共通技能 任務指令1 <目標><hex:02100103>對目標發動任務指令中的第一個技能。,/共通技能,
274,/minion,,/寵物 寵物名<hex:02100103>/minion<hex:02100103>召喚出指定的寵物。在已經召喚出寵物的情況下，指定該寵物的名字或省略寵物名會讓寵物離開。<hex:02100103>>>示例<hex:02100103>/寵物 巧兒陸行鳥<hex:02100103>召喚出寵物「巧兒陸行鳥」。,/寵物,
275,/statusoff,,/解除狀態 強化狀態名<hex:02100103>/statusoff<hex:02100103>解除指定的強化狀態效果。<hex:02100103>>>示例<hex:02100103>/解除狀態 鐵壁<hex:02100103>解除強化效果「鐵壁」。,/解除狀態,
276,/addpvpaction,/apa,/對戰額外技能 對戰額外技能1 對戰額外技能2<hex:02100103>/addpvpaction、/apa<hex:02100103>曾經被認為是可以設定對戰額外技能的功能。<hex:02100103>※因系統調整現在已無法使用。,/對戰額外技能,
277,/pvpaction,/pvpac,/對戰技能 對戰技能名 代名詞<hex:02100103>/pvpaction、/pvpac<hex:02100103>對指定目標使用指定對戰技能。如果身處無法使用技能的環境，或者還沒有學會指定技能，則命令無效。<hex:02100103><hex:02100103>在技能會使用到地面目標的情況下，為技能名後設定子命令可以指定操作模式。<hex:02100103>代名詞<hex:02100103>　省略地面目標模式，直接向指定目標發動技能。<hex:02100103>地面關<hex:02100103>　省略地面目標模式，直接髮動技能。<hex:02100103>>>示例<hex:02100103>/對戰技能 暴風斬連擊 <目標><hex:02100103>對當前所選擇的對象執行連擊中的技能。<hex:02100103>/對戰技能 縮地 <目標><hex:02100103>對選擇目標的位置執行技能「縮地」。<hex:02100103>/對戰技能 縮地 地面關<hex:02100103>對所指的位置直接執行技能「縮地」。,/對戰技能,
278,,,,,
279,/blueaction,,/青魔法技能 青魔法名 代名詞<hex:02100103>/blueaction<hex:02100103>對指定目標使用指定青魔法技能。身處無法使用技能的環境或發動未學習的技能時無法執行該命令。<hex:02100103><hex:02100103>在技能會使用到地面目標的情況下，為技能名後設定子命令可以指定操作模式。<hex:02100103>代名詞<hex:02100103>　省略地面目標模式，直接向指定目標發動技能。<hex:02100103>地面關<hex:02100103>　省略地面目標模式，直接髮動技能。<hex:02100103>>>示例<hex:02100103>/青魔法技能 水砲 <目標><hex:02100103>對當前所選擇的目標執行技能「水砲」。,/青魔法技能,
280,,,,,
281,,,,,
282,,,,,
283,,,,,
284,,,,,
285,,,,,
286,,,,,
287,,,,,
288,,,,,
289,,,,,
290,,,,,
291,,,,,
292,,,,,
293,,,,,
294,,,,,
295,,,,,
296,,,,,
297,,,,,
298,,,,,
299,,,,,
300,,,,,
301,/autolockon,,/自動鎖定 子命令<hex:02100103>/autolockon<hex:02100103>開啟「開始自動攻擊時自動鎖定」功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動鎖定。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉自動鎖定。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/自動鎖定,
302,/autofacetarget,,/自動轉向目標 子命令<hex:02100103>/autofacetarget<hex:02100103>開啟角色設定中「發動技能時轉身面向目標」的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動轉向目標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉自動轉向目標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/自動轉向目標,
303,/targetring,,/目標環 子命令<hex:02100103>/targetring<hex:02100103>顯示目標環。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟目標環顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉目標環顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/目標環,
304,/targetline,,/目標線 子命令<hex:02100103>/targetline<hex:02100103>顯示目標線。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟目標線顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉目標線顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/目標線,
305,/linkline,,/聯繫線 子命令<hex:02100103>/linkline<hex:02100103>顯示聯繫線。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟聯繫線顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉聯繫線顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/聯繫線,
306,/autotarget,,/自動選中 子命令<hex:02100103>/autotarget<hex:02100103>開啟「遭受敵對性質技能時自動選中目標」的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動選中功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉自動選中功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/自動選中,
307,/displayhead,,/顯示頭部裝備 子命令<hex:02100103>/displayhead<hex:02100103>顯示自己的頭部裝備。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟頭部裝備顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉頭部裝備顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/顯示頭部裝備,
308,/displayarms,,/顯示武器 子命令<hex:02100103>/displayarms<hex:02100103>收回武器時顯示自己的主手裝備及副手裝備。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟武器顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉武器顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/顯示武器,
309,/autosheathe,/ashathe,/自動收回武器 子命令<hex:02100103>/autosheathe、/ashathe<hex:02100103>開啟自動收回武器的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟武器自動收回功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉武器自動收回功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/自動收回武器,
310,/targetself,,/選中自己 子命令<hex:02100103>/targetself<hex:02100103>開啟可以選中自己作為目標的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟選中自己功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉選中自己功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/選中自己,
311,/groundclick,,/場景點擊 子命令<hex:02100103>/groundclick<hex:02100103>開啟點擊場景取消選中目標的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,/場景點擊,
312,/chatlog,,/聊天視窗 子命令<hex:02100103>/chatlog<hex:02100103>對聊天視窗進行設定。<hex:02100103>>>子命令<hex:02100103><hex:0208F20349E4E94C02FFF2015F><hex:024804F201FA03><hex:024904F201FB03>字型(fontsize) 數值<hex:0249020103><hex:0248020103><hex:02100103>　調整字型大小。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　在聊天欄中開啟時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　在聊天欄中關閉時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time)<hex:0249020103><hex:0248020103><hex:02100103>　在聊天欄中切換是否顯示時間。<hex:02100103><hex:FFF201DE><hex:024804F201FA03><hex:024904F201FB03>字型(fontsize) 聊天欄編號 數值<hex:0249020103><hex:0248020103><hex:02100103>　調整指定編號聊天欄中的字型大小。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 聊天欄編號 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　在指定編號聊天欄中開啟時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 聊天欄編號 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　在指定編號聊天欄中關閉時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 聊天欄編號<hex:0249020103><hex:0248020103><hex:02100103>　在指定編號聊天欄中切換是否顯示時間。<hex:02100103><hex:03><hex:024804F201FA03><hex:024904F201FB03>時間(time) 12<hex:0249020103><hex:0248020103><hex:02100103>　以12小時制顯示時間。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 24<hex:0249020103><hex:0248020103><hex:02100103>　以24小時制顯示時間。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 本地(local)<hex:0249020103><hex:0248020103><hex:02100103>　將顯示時間切換到本地系統基準。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 伺服器(server)<hex:0249020103><hex:0248020103><hex:02100103>　將顯示時間切換到伺服器系統基準。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　收到指定聊天頻道的消息時開啟音效提示，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　收到指定聊天頻道的消息時關閉音效提示，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名 音效編號<hex:0249020103><hex:0248020103><hex:02100103>　收到指定聊天頻道的消息時響起指定編號的音效，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名<hex:0249020103><hex:0248020103><hex:02100103>　切換收到指定聊天頻道的消息時是否開啟音效，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103>【指定聊天頻道名】<hex:02100103>他人對自己做出的情感動作(emote)　悄悄話(tell)　小隊(party)　部隊(freecompany)　團隊(alliance)　通訊貝1～8(linkshell1～8) 新人(beginner)　戰隊(pvpteam)　跨服貝1～8(cwlinkshell1～8),/聊天視窗,
